s	betacx	betacy	alphacx	alphacy	etax	etay	enx	eny	duration
 1.200500e+00	 2.235360e+00	 3.144964e+00	-4.419971e-01	-1.964266e-01	 3.828954e-03	 4.751027e-06	 4.561485e-08	 4.000031e-08	 9.508328e-15
 1.201500e+00	 2.236245e+00	 3.145357e+00	-4.425319e-01	-1.967569e-01	 3.832783e-03	 4.750875e-06	 4.561485e-08	 4.000031e-08	 9.508332e-15
 1.202500e+00	 2.237130e+00	 3.145751e+00	-4.430666e-01	-1.970871e-01	 3.836612e-03	 4.750715e-06	 4.561485e-08	 4.000031e-08	 9.508336e-15
 1.203500e+00	 2.238017e+00	 3.146145e+00	-4.436013e-01	-1.974174e-01	 3.840442e-03	 4.750556e-06	 4.561485e-08	 4.000031e-08	 9.508340e-15
 1.204500e+00	 2.238905e+00	 3.146540e+00	-4.441361e-01	-1.977476e-01	 3.844271e-03	 4.750400e-06	 4.561485e-08	 4.000031e-08	 9.508344e-15
 1.205500e+00	 2.239794e+00	 3.146936e+00	-4.446708e-01	-1.980778e-01	 3.848100e-03	 4.750245e-06	 4.561485e-08	 4.000031e-08	 9.508348e-15
 1.206500e+00	 2.240684e+00	 3.147333e+00	-4.452056e-01	-1.984081e-01	 3.851929e-03	 4.750093e-06	 4.561485e-08	 4.000031e-08	 9.508353e-15
 1.207500e+00	 2.241576e+00	 3.147730e+00	-4.457403e-01	-1.987383e-01	 3.855759e-03	 4.749942e-06	 4.561485e-08	 4.000031e-08	 9.508357e-15
 1.208500e+00	 2.242468e+00	 3.148128e+00	-4.462750e-01	-1.990685e-01	 3.859588e-03	 4.749794e-06	 4.561485e-08	 4.000031e-08	 9.508361e-15
 1.209500e+00	 2.243361e+00	 3.148526e+00	-4.468098e-01	-1.993988e-01	 3.863417e-03	 4.749648e-06	 4.561485e-08	 4.000031e-08	 9.508365e-15
 1.210500e+00	 2.244255e+00	 3.148925e+00	-4.473445e-01	-1.997290e-01	 3.867247e-03	 4.749503e-06	 4.561485e-08	 4.000031e-08	 9.508369e-15
 1.211500e+00	 2.245151e+00	 3.149325e+00	-4.478792e-01	-2.000593e-01	 3.871076e-03	 4.751025e-06	 4.561485e-08	 4.000031e-08	 9.508373e-15
 1.212500e+00	 2.246047e+00	 3.149726e+00	-4.484139e-01	-2.003895e-01	 3.874906e-03	 4.752546e-06	 4.561485e-08	 4.000031e-08	 9.508378e-15
 1.213500e+00	 2.246945e+00	 3.150127e+00	-4.489487e-01	-2.007197e-01	 3.878735e-03	 4.753968e-06	 4.561485e-08	 4.000031e-08	 9.508382e-15
 1.214500e+00	 2.247843e+00	 3.150528e+00	-4.494834e-01	-2.010500e-01	 3.882565e-03	 4.755389e-06	 4.561485e-08	 4.000031e-08	 9.508386e-15
 1.215500e+00	 2.248743e+00	 3.150931e+00	-4.500181e-01	-2.013802e-01	 3.886395e-03	 4.756811e-06	 4.561485e-08	 4.000031e-08	 9.508390e-15
 1.216500e+00	 2.249644e+00	 3.151334e+00	-4.505528e-01	-2.017104e-01	 3.890224e-03	 4.758233e-06	 4.561485e-08	 4.000031e-08	 9.508394e-15
 1.217500e+00	 2.250545e+00	 3.151738e+00	-4.510875e-01	-2.020407e-01	 3.894054e-03	 4.759656e-06	 4.561485e-08	 4.000031e-08	 9.508398e-15
 1.218500e+00	 2.251448e+00	 3.152142e+00	-4.516223e-01	-2.023709e-01	 3.897883e-03	 4.761078e-06	 4.561485e-08	 4.000031e-08	 9.508403e-15
 1.219500e+00	 2.252352e+00	 3.152547e+00	-4.521570e-01	-2.027011e-01	 3.901713e-03	 4.762501e-06	 4.561485e-08	 4.000031e-08	 9.508407e-15
 1.220500e+00	 2.253257e+00	 3.152953e+00	-4.526917e-01	-2.030314e-01	 3.905543e-03	 4.763924e-06	 4.561485e-08	 4.000031e-08	 9.508411e-15
 1.221500e+00	 2.254163e+00	 3.153359e+00	-4.532264e-01	-2.033616e-01	 3.909372e-03	 4.765347e-06	 4.561485e-08	 4.000031e-08	 9.508415e-15
 1.222500e+00	 2.255070e+00	 3.153766e+00	-4.537611e-01	-2.036919e-01	 3.913202e-03	 4.766770e-06	 4.561485e-08	 4.000031e-08	 9.508419e-15
 1.223500e+00	 2.255979e+00	 3.154174e+00	-4.542959e-01	-2.040221e-01	 3.917032e-03	 4.768159e-06	 4.561485e-08	 4.000031e-08	 9.508423e-15
 1.224500e+00	 2.256888e+00	 3.154582e+00	-4.548306e-01	-2.043523e-01	 3.920861e-03	 4.770222e-06	 4.561485e-08	 4.000031e-08	 9.508428e-15
 1.225500e+00	 2.257798e+00	 3.154991e+00	-4.553653e-01	-2.046826e-01	 3.924690e-03	 4.772286e-06	 4.561485e-08	 4.000031e-08	 9.508432e-15
 1.226500e+00	 2.258710e+00	 3.155401e+00	-4.559000e-01	-2.050128e-01	 3.928520e-03	 4.774351e-06	 4.561485e-08	 4.000031e-08	 9.508436e-15
 1.227500e+00	 2.259622e+00	 3.155812e+00	-4.564347e-01	-2.053430e-01	 3.932349e-03	 4.776417e-06	 4.561485e-08	 4.000031e-08	 9.508440e-15
 1.228500e+00	 2.260536e+00	 3.156223e+00	-4.569694e-01	-2.056733e-01	 3.936178e-03	 4.778483e-06	 4.561485e-08	 4.000031e-08	 9.508444e-15
 1.229500e+00	 2.261450e+00	 3.156634e+00	-4.575042e-01	-2.060035e-01	 3.940007e-03	 4.780550e-06	 4.561485e-08	 4.000031e-08	 9.508448e-15
 1.230500e+00	 2.262366e+00	 3.157047e+00	-4.580389e-01	-2.063338e-01	 3.943837e-03	 4.782618e-06	 4.561485e-08	 4.000031e-08	 9.508453e-15
 1.231500e+00	 2.263283e+00	 3.157460e+00	-4.585736e-01	-2.066640e-01	 3.947666e-03	 4.784686e-06	 4.561485e-08	 4.000031e-08	 9.508457e-15
 1.232500e+00	 2.264201e+00	 3.157873e+00	-4.591083e-01	-2.069942e-01	 3.951495e-03	 4.786756e-06	 4.561485e-08	 4.000031e-08	 9.508461e-15
 1.233500e+00	 2.265120e+00	 3.158288e+00	-4.596430e-01	-2.073245e-01	 3.955325e-03	 4.788941e-06	 4.561485e-08	 4.000031e-08	 9.508465e-15
 1.234500e+00	 2.266040e+00	 3.158703e+00	-4.601777e-01	-2.076547e-01	 3.959154e-03	 4.791127e-06	 4.561485e-08	 4.000031e-08	 9.508469e-15
 1.235500e+00	 2.266961e+00	 3.159118e+00	-4.607125e-01	-2.079849e-01	 3.962983e-03	 4.793313e-06	 4.561485e-08	 4.000031e-08	 9.508473e-15
 1.236500e+00	 2.267883e+00	 3.159534e+00	-4.612472e-01	-2.083152e-01	 3.966813e-03	 4.795500e-06	 4.561485e-08	 4.000031e-08	 9.508478e-15
 1.237500e+00	 2.268806e+00	 3.159951e+00	-4.617819e-01	-2.086454e-01	 3.970642e-03	 4.797688e-06	 4.561485e-08	 4.000031e-08	 9.508482e-15
 1.238500e+00	 2.269731e+00	 3.160369e+00	-4.623166e-01	-2.089757e-01	 3.974472e-03	 4.799878e-06	 4.561485e-08	 4.000031e-08	 9.508486e-15
 1.239500e+00	 2.270656e+00	 3.160787e+00	-4.628513e-01	-2.093059e-01	 3.978302e-03	 4.802069e-06	 4.561485e-08	 4.000031e-08	 9.508490e-15
 1.240500e+00	 2.271583e+00	 3.161206e+00	-4.633860e-01	-2.096361e-01	 3.982132e-03	 4.804261e-06	 4.561485e-08	 4.000031e-08	 9.508494e-15
 1.241500e+00	 2.272510e+00	 3.161626e+00	-4.639206e-01	-2.099664e-01	 3.985962e-03	 4.806454e-06	 4.561485e-08	 4.000031e-08	 9.508498e-15
 1.242500e+00	 2.273439e+00	 3.162046e+00	-4.644553e-01	-2.102966e-01	 3.989792e-03	 4.808624e-06	 4.561485e-08	 4.000031e-08	 9.508503e-15
 1.243500e+00	 2.274369e+00	 3.162467e+00	-4.649900e-01	-2.106268e-01	 3.993622e-03	 4.810768e-06	 4.561485e-08	 4.000030e-08	 9.508507e-15
 1.244500e+00	 2.275299e+00	 3.162889e+00	-4.655247e-01	-2.109571e-01	 3.997451e-03	 4.812913e-06	 4.561485e-08	 4.000030e-08	 9.508511e-15
 1.245500e+00	 2.276231e+00	 3.163311e+00	-4.660594e-01	-2.112873e-01	 4.001281e-03	 4.815059e-06	 4.561485e-08	 4.000030e-08	 9.508515e-15
 1.246500e+00	 2.277164e+00	 3.163734e+00	-4.665941e-01	-2.116175e-01	 4.005111e-03	 4.817206e-06	 4.561485e-08	 4.000030e-08	 9.508519e-15
 1.247500e+00	 2.278098e+00	 3.164157e+00	-4.671288e-01	-2.119478e-01	 4.008941e-03	 4.819313e-06	 4.561485e-08	 4.000030e-08	 9.508524e-15
 1.248500e+00	 2.279033e+00	 3.164582e+00	-4.676635e-01	-2.122780e-01	 4.012771e-03	 4.821420e-06	 4.561485e-08	 4.000030e-08	 9.508528e-15
 1.249500e+00	 2.279969e+00	 3.165006e+00	-4.681982e-01	-2.126083e-01	 4.016601e-03	 4.823529e-06	 4.561485e-08	 4.000030e-08	 9.508532e-15
 1.250500e+00	 2.280907e+00	 3.165432e+00	-4.687328e-01	-2.129385e-01	 4.020431e-03	 4.825639e-06	 4.561485e-08	 4.000030e-08	 9.508536e-15
 1.251500e+00	 2.281845e+00	 3.165858e+00	-4.692675e-01	-2.132687e-01	 4.024261e-03	 4.827730e-06	 4.561485e-08	 4.000030e-08	 9.508540e-15
 1.252500e+00	 2.282784e+00	 3.166285e+00	-4.698022e-01	-2.135990e-01	 4.028090e-03	 4.828910e-06	 4.561485e-08	 4.000030e-08	 9.508544e-15
 1.253500e+00	 2.283725e+00	 3.166713e+00	-4.703369e-01	-2.139292e-01	 4.031920e-03	 4.830092e-06	 4.561485e-08	 4.000030e-08	 9.508549e-15
 1.254500e+00	 2.284666e+00	 3.167141e+00	-4.708716e-01	-2.142594e-01	 4.035749e-03	 4.831277e-06	 4.561485e-08	 4.000030e-08	 9.508553e-15
 1.255500e+00	 2.285609e+00	 3.167570e+00	-4.714063e-01	-2.145897e-01	 4.039579e-03	 4.832463e-06	 4.561485e-08	 4.000030e-08	 9.508557e-15
 1.256500e+00	 2.286553e+00	 3.167999e+00	-4.719410e-01	-2.149199e-01	 4.043408e-03	 4.833752e-06	 4.561485e-08	 4.000030e-08	 9.508561e-15
 1.257500e+00	 2.287497e+00	 3.168429e+00	-4.724757e-01	-2.152502e-01	 4.047238e-03	 4.835043e-06	 4.561485e-08	 4.000030e-08	 9.508565e-15
 1.258500e+00	 2.288443e+00	 3.168860e+00	-4.730104e-01	-2.155804e-01	 4.051067e-03	 4.836336e-06	 4.561485e-08	 4.000030e-08	 9.508569e-15
 1.259500e+00	 2.289390e+00	 3.169292e+00	-4.735451e-01	-2.159106e-01	 4.054897e-03	 4.837631e-06	 4.561485e-08	 4.000030e-08	 9.508574e-15
 1.260500e+00	 2.290338e+00	 3.169724e+00	-4.740798e-01	-2.162409e-01	 4.058726e-03	 4.838927e-06	 4.561485e-08	 4.000030e-08	 9.508578e-15
 1.261500e+00	 2.291287e+00	 3.170157e+00	-4.746144e-01	-2.165711e-01	 4.062556e-03	 4.840226e-06	 4.561485e-08	 4.000030e-08	 9.508582e-15
 1.262500e+00	 2.292237e+00	 3.170590e+00	-4.751491e-01	-2.169013e-01	 4.066385e-03	 4.841527e-06	 4.561485e-08	 4.000030e-08	 9.508586e-15
 1.263500e+00	 2.293188e+00	 3.171024e+00	-4.756838e-01	-2.172316e-01	 4.070215e-03	 4.842830e-06	 4.561485e-08	 4.000030e-08	 9.508590e-15
 1.264500e+00	 2.294140e+00	 3.171459e+00	-4.762185e-01	-2.175618e-01	 4.074044e-03	 4.844134e-06	 4.561485e-08	 4.000030e-08	 9.508594e-15
 1.265500e+00	 2.295094e+00	 3.171894e+00	-4.767532e-01	-2.178920e-01	 4.077874e-03	 4.845510e-06	 4.561485e-08	 4.000030e-08	 9.508599e-15
 1.266500e+00	 2.296048e+00	 3.172331e+00	-4.772878e-01	-2.182223e-01	 4.081705e-03	 4.846563e-06	 4.561485e-08	 4.000030e-08	 9.508603e-15
 1.267500e+00	 2.297003e+00	 3.172767e+00	-4.778225e-01	-2.185525e-01	 4.085535e-03	 4.847616e-06	 4.561485e-08	 4.000030e-08	 9.508607e-15
 1.268500e+00	 2.297959e+00	 3.173205e+00	-4.783571e-01	-2.188828e-01	 4.089366e-03	 4.848670e-06	 4.561485e-08	 4.000030e-08	 9.508611e-15
 1.269500e+00	 2.298917e+00	 3.173643e+00	-4.788918e-01	-2.192130e-01	 4.093197e-03	 4.849724e-06	 4.561485e-08	 4.000030e-08	 9.508615e-15
 1.270500e+00	 2.299875e+00	 3.174082e+00	-4.794264e-01	-2.195432e-01	 4.097028e-03	 4.850800e-06	 4.561485e-08	 4.000030e-08	 9.508619e-15
 1.271500e+00	 2.300835e+00	 3.174521e+00	-4.799610e-01	-2.198735e-01	 4.100858e-03	 4.851877e-06	 4.561485e-08	 4.000030e-08	 9.508624e-15
 1.272500e+00	 2.301796e+00	 3.174961e+00	-4.804957e-01	-2.202037e-01	 4.104689e-03	 4.852954e-06	 4.561485e-08	 4.000030e-08	 9.508628e-15
 1.273500e+00	 2.302757e+00	 3.175402e+00	-4.810303e-01	-2.205339e-01	 4.108520e-03	 4.854100e-06	 4.561485e-08	 4.000030e-08	 9.508632e-15
 1.274500e+00	 2.303720e+00	 3.175843e+00	-4.815650e-01	-2.208642e-01	 4.112351e-03	 4.855232e-06	 4.561485e-08	 4.000030e-08	 9.508636e-15
 1.275500e+00	 2.304684e+00	 3.176285e+00	-4.820996e-01	-2.211944e-01	 4.116181e-03	 4.856365e-06	 4.561485e-08	 4.000030e-08	 9.508640e-15
 1.276500e+00	 2.305649e+00	 3.176728e+00	-4.826342e-01	-2.215247e-01	 4.120012e-03	 4.857498e-06	 4.561485e-08	 4.000030e-08	 9.508644e-15
 1.277500e+00	 2.306615e+00	 3.177171e+00	-4.831689e-01	-2.218549e-01	 4.123843e-03	 4.858631e-06	 4.561485e-08	 4.000030e-08	 9.508649e-15
 1.278500e+00	 2.307582e+00	 3.177615e+00	-4.837035e-01	-2.221851e-01	 4.127674e-03	 4.859766e-06	 4.561485e-08	 4.000030e-08	 9.508653e-15
 1.279500e+00	 2.308550e+00	 3.178060e+00	-4.842382e-01	-2.225154e-01	 4.131503e-03	 4.860076e-06	 4.561485e-08	 4.000030e-08	 9.508657e-15
 1.280500e+00	 2.309519e+00	 3.178506e+00	-4.847729e-01	-2.228456e-01	 4.135333e-03	 4.860386e-06	 4.561485e-08	 4.000030e-08	 9.508661e-15
 1.281500e+00	 2.310490e+00	 3.178952e+00	-4.853075e-01	-2.231758e-01	 4.139163e-03	 4.860696e-06	 4.561485e-08	 4.000030e-08	 9.508665e-15
 1.282500e+00	 2.311461e+00	 3.179398e+00	-4.858422e-01	-2.235061e-01	 4.142993e-03	 4.860964e-06	 4.561485e-08	 4.000030e-08	 9.508669e-15
 1.283500e+00	 2.312433e+00	 3.179846e+00	-4.863769e-01	-2.238363e-01	 4.146823e-03	 4.861232e-06	 4.561485e-08	 4.000030e-08	 9.508674e-15
 1.284500e+00	 2.313407e+00	 3.180294e+00	-4.869115e-01	-2.241666e-01	 4.150653e-03	 4.861500e-06	 4.561485e-08	 4.000030e-08	 9.508678e-15
 1.285500e+00	 2.314381e+00	 3.180742e+00	-4.874462e-01	-2.244968e-01	 4.154483e-03	 4.861769e-06	 4.561485e-08	 4.000030e-08	 9.508682e-15
 1.286500e+00	 2.315357e+00	 3.181192e+00	-4.879809e-01	-2.248270e-01	 4.158313e-03	 4.862037e-06	 4.561485e-08	 4.000030e-08	 9.508686e-15
 1.287500e+00	 2.316333e+00	 3.181642e+00	-4.885155e-01	-2.251573e-01	 4.162143e-03	 4.862305e-06	 4.561485e-08	 4.000030e-08	 9.508690e-15
 1.288500e+00	 2.317311e+00	 3.182092e+00	-4.890502e-01	-2.254875e-01	 4.165972e-03	 4.862572e-06	 4.561485e-08	 4.000030e-08	 9.508694e-15
 1.289500e+00	 2.318290e+00	 3.182543e+00	-4.895849e-01	-2.258177e-01	 4.169802e-03	 4.862830e-06	 4.561485e-08	 4.000030e-08	 9.508699e-15
 1.290500e+00	 2.319269e+00	 3.182995e+00	-4.901195e-01	-2.261480e-01	 4.173632e-03	 4.863081e-06	 4.561485e-08	 4.000030e-08	 9.508703e-15
 1.291500e+00	 2.320250e+00	 3.183448e+00	-4.906542e-01	-2.264782e-01	 4.177462e-03	 4.863332e-06	 4.561485e-08	 4.000030e-08	 9.508707e-15
 1.292500e+00	 2.321232e+00	 3.183901e+00	-4.911889e-01	-2.268084e-01	 4.181292e-03	 4.863582e-06	 4.561485e-08	 4.000030e-08	 9.508711e-15
 1.293500e+00	 2.322215e+00	 3.184355e+00	-4.917236e-01	-2.271387e-01	 4.185122e-03	 4.863165e-06	 4.561485e-08	 4.000030e-08	 9.508715e-15
 1.294500e+00	 2.323199e+00	 3.184810e+00	-4.922582e-01	-2.274689e-01	 4.188951e-03	 4.862791e-06	 4.561485e-08	 4.000030e-08	 9.508720e-15
 1.295500e+00	 2.324185e+00	 3.185265e+00	-4.927929e-01	-2.277992e-01	 4.192781e-03	 4.862419e-06	 4.561485e-08	 4.000030e-08	 9.508724e-15
 1.296500e+00	 2.325171e+00	 3.185721e+00	-4.933276e-01	-2.281294e-01	 4.196611e-03	 4.862048e-06	 4.561485e-08	 4.000030e-08	 9.508728e-15
 1.297500e+00	 2.326158e+00	 3.186178e+00	-4.938622e-01	-2.284596e-01	 4.200440e-03	 4.861679e-06	 4.561485e-08	 4.000030e-08	 9.508732e-15
 1.298500e+00	 2.327146e+00	 3.186635e+00	-4.943969e-01	-2.287899e-01	 4.204270e-03	 4.861312e-06	 4.561485e-08	 4.000030e-08	 9.508736e-15
 1.299500e+00	 2.328136e+00	 3.187093e+00	-4.949316e-01	-2.291201e-01	 4.208100e-03	 4.860867e-06	 4.561485e-08	 4.000030e-08	 9.508740e-15
 1.300500e+00	 2.329126e+00	 3.187551e+00	-4.954663e-01	-2.294503e-01	 4.211930e-03	 4.860424e-06	 4.561485e-08	 4.000030e-08	 9.508745e-15
 1.301500e+00	 2.330118e+00	 3.188011e+00	-4.960009e-01	-2.297806e-01	 4.215759e-03	 4.859983e-06	 4.561485e-08	 4.000030e-08	 9.508749e-15
 1.302500e+00	 2.331111e+00	 3.188471e+00	-4.965356e-01	-2.301108e-01	 4.219589e-03	 4.859543e-06	 4.561485e-08	 4.000030e-08	 9.508753e-15
 1.303500e+00	 2.332104e+00	 3.188931e+00	-4.970703e-01	-2.304411e-01	 4.223419e-03	 4.859104e-06	 4.561485e-08	 4.000030e-08	 9.508757e-15
 1.304500e+00	 2.333099e+00	 3.189392e+00	-4.976049e-01	-2.307713e-01	 4.227249e-03	 4.858667e-06	 4.561485e-08	 4.000030e-08	 9.508761e-15
 1.305500e+00	 2.334095e+00	 3.189854e+00	-4.981396e-01	-2.311015e-01	 4.231078e-03	 4.858232e-06	 4.561485e-08	 4.000030e-08	 9.508765e-15
 1.306500e+00	 2.335092e+00	 3.190317e+00	-4.986743e-01	-2.314318e-01	 4.234908e-03	 4.857798e-06	 4.561485e-08	 4.000030e-08	 9.508770e-15
 1.307500e+00	 2.336090e+00	 3.190780e+00	-4.992090e-01	-2.317620e-01	 4.238737e-03	 4.857781e-06	 4.561485e-08	 4.000030e-08	 9.508774e-15
 1.308500e+00	 2.337089e+00	 3.191244e+00	-4.997437e-01	-2.320922e-01	 4.242565e-03	 4.857765e-06	 4.561485e-08	 4.000030e-08	 9.508778e-15
 1.309500e+00	 2.338089e+00	 3.191708e+00	-5.002785e-01	-2.324225e-01	 4.246394e-03	 4.857751e-06	 4.561485e-08	 4.000030e-08	 9.508782e-15
 1.310500e+00	 2.339091e+00	 3.192173e+00	-5.008132e-01	-2.327527e-01	 4.250223e-03	 4.857739e-06	 4.561485e-08	 4.000030e-08	 9.508786e-15
 1.311500e+00	 2.340093e+00	 3.192639e+00	-5.013479e-01	-2.330830e-01	 4.254051e-03	 4.857728e-06	 4.561485e-08	 4.000030e-08	 9.508790e-15
 1.312500e+00	 2.341097e+00	 3.193106e+00	-5.018826e-01	-2.334132e-01	 4.257880e-03	 4.857720e-06	 4.561485e-08	 4.000030e-08	 9.508795e-15
 1.313500e+00	 2.342101e+00	 3.193573e+00	-5.024174e-01	-2.337434e-01	 4.261708e-03	 4.857713e-06	 4.561485e-08	 4.000030e-08	 9.508799e-15
 1.314500e+00	 2.343107e+00	 3.194041e+00	-5.029521e-01	-2.340737e-01	 4.265537e-03	 4.857813e-06	 4.561485e-08	 4.000030e-08	 9.508803e-15
 1.315500e+00	 2.344113e+00	 3.194509e+00	-5.034868e-01	-2.344039e-01	 4.269366e-03	 4.857914e-06	 4.561485e-08	 4.000030e-08	 9.508807e-15
 1.316500e+00	 2.345121e+00	 3.194978e+00	-5.040215e-01	-2.347341e-01	 4.273194e-03	 4.858018e-06	 4.561485e-08	 4.000030e-08	 9.508811e-15
 1.317500e+00	 2.346130e+00	 3.195448e+00	-5.045563e-01	-2.350644e-01	 4.277023e-03	 4.858123e-06	 4.561485e-08	 4.000030e-08	 9.508815e-15
 1.318500e+00	 2.347140e+00	 3.195919e+00	-5.050910e-01	-2.353946e-01	 4.280851e-03	 4.858230e-06	 4.561485e-08	 4.000030e-08	 9.508820e-15
 1.319500e+00	 2.348151e+00	 3.196390e+00	-5.056257e-01	-2.357248e-01	 4.284680e-03	 4.858338e-06	 4.561485e-08	 4.000030e-08	 9.508824e-15
 1.320500e+00	 2.349163e+00	 3.196862e+00	-5.061605e-01	-2.360551e-01	 4.288508e-03	 4.860014e-06	 4.561485e-08	 4.000030e-08	 9.508828e-15
 1.321500e+00	 2.350176e+00	 3.197334e+00	-5.066952e-01	-2.363853e-01	 4.292336e-03	 4.861701e-06	 4.561485e-08	 4.000030e-08	 9.508832e-15
 1.322500e+00	 2.351190e+00	 3.197807e+00	-5.072300e-01	-2.367156e-01	 4.296164e-03	 4.863389e-06	 4.561485e-08	 4.000030e-08	 9.508836e-15
 1.323500e+00	 2.352205e+00	 3.198281e+00	-5.077647e-01	-2.370458e-01	 4.299992e-03	 4.865075e-06	 4.561485e-08	 4.000030e-08	 9.508840e-15
 1.324500e+00	 2.353221e+00	 3.198755e+00	-5.082995e-01	-2.373760e-01	 4.303820e-03	 4.866763e-06	 4.561485e-08	 4.000030e-08	 9.508845e-15
 1.325500e+00	 2.354239e+00	 3.199230e+00	-5.088342e-01	-2.377063e-01	 4.307649e-03	 4.868451e-06	 4.561485e-08	 4.000030e-08	 9.508849e-15
 1.326500e+00	 2.355257e+00	 3.199706e+00	-5.093690e-01	-2.380365e-01	 4.311477e-03	 4.870139e-06	 4.561485e-08	 4.000030e-08	 9.508853e-15
 1.327500e+00	 2.356277e+00	 3.200183e+00	-5.099037e-01	-2.383667e-01	 4.315305e-03	 4.871829e-06	 4.561485e-08	 4.000030e-08	 9.508857e-15
 1.328500e+00	 2.357297e+00	 3.200660e+00	-5.104385e-01	-2.386970e-01	 4.319133e-03	 4.873561e-06	 4.561485e-08	 4.000030e-08	 9.508861e-15
 1.329500e+00	 2.358319e+00	 3.201137e+00	-5.109732e-01	-2.390272e-01	 4.322961e-03	 4.875294e-06	 4.561485e-08	 4.000030e-08	 9.508865e-15
 1.330500e+00	 2.359341e+00	 3.201616e+00	-5.115080e-01	-2.393575e-01	 4.326790e-03	 4.877028e-06	 4.561485e-08	 4.000030e-08	 9.508870e-15
 1.331500e+00	 2.360365e+00	 3.202095e+00	-5.120427e-01	-2.396877e-01	 4.330618e-03	 4.878769e-06	 4.561485e-08	 4.000030e-08	 9.508874e-15
 1.332500e+00	 2.361390e+00	 3.202574e+00	-5.125775e-01	-2.400179e-01	 4.334446e-03	 4.880511e-06	 4.561485e-08	 4.000030e-08	 9.508878e-15
 1.333500e+00	 2.362416e+00	 3.203055e+00	-5.131122e-01	-2.403482e-01	 4.338274e-03	 4.882253e-06	 4.561485e-08	 4.000030e-08	 9.508882e-15
 1.334500e+00	 2.363443e+00	 3.203536e+00	-5.136470e-01	-2.406784e-01	 4.342103e-03	 4.885441e-06	 4.561485e-08	 4.000030e-08	 9.508886e-15
 1.335500e+00	 2.364471e+00	 3.204018e+00	-5.141817e-01	-2.410086e-01	 4.345931e-03	 4.888628e-06	 4.561485e-08	 4.000030e-08	 9.508890e-15
 1.336500e+00	 2.365500e+00	 3.204500e+00	-5.147165e-01	-2.413389e-01	 4.349759e-03	 4.891814e-06	 4.561485e-08	 4.000030e-08	 9.508895e-15
 1.337500e+00	 2.366530e+00	 3.204983e+00	-5.152512e-01	-2.416691e-01	 4.353588e-03	 4.895000e-06	 4.561485e-08	 4.000030e-08	 9.508899e-15
 1.338500e+00	 2.367561e+00	 3.205467e+00	-5.157860e-01	-2.419994e-01	 4.357416e-03	 4.898185e-06	 4.561485e-08	 4.000030e-08	 9.508903e-15
 1.339500e+00	 2.368593e+00	 3.205951e+00	-5.163207e-01	-2.423296e-01	 4.361244e-03	 4.901369e-06	 4.561485e-08	 4.000030e-08	 9.508907e-15
 1.340500e+00	 2.369627e+00	 3.206436e+00	-5.168555e-01	-2.426598e-01	 4.365073e-03	 4.904552e-06	 4.561485e-08	 4.000030e-08	 9.508911e-15
 1.341500e+00	 2.370661e+00	 3.206921e+00	-5.173902e-01	-2.429901e-01	 4.368901e-03	 4.907734e-06	 4.561485e-08	 4.000030e-08	 9.508916e-15
 1.342500e+00	 2.371697e+00	 3.207408e+00	-5.179250e-01	-2.433203e-01	 4.372729e-03	 4.910916e-06	 4.561485e-08	 4.000030e-08	 9.508920e-15
 1.343500e+00	 2.372733e+00	 3.207895e+00	-5.184597e-01	-2.436505e-01	 4.376558e-03	 4.914097e-06	 4.561485e-08	 4.000030e-08	 9.508924e-15
 1.344500e+00	 2.373771e+00	 3.208382e+00	-5.189945e-01	-2.439808e-01	 4.380386e-03	 4.917278e-06	 4.561485e-08	 4.000030e-08	 9.508928e-15
 1.345500e+00	 2.374810e+00	 3.208871e+00	-5.195292e-01	-2.443110e-01	 4.384214e-03	 4.920457e-06	 4.561485e-08	 4.000030e-08	 9.508932e-15
 1.346500e+00	 2.375849e+00	 3.209360e+00	-5.200639e-01	-2.446412e-01	 4.388043e-03	 4.923636e-06	 4.561485e-08	 4.000030e-08	 9.508936e-15
 1.347500e+00	 2.376890e+00	 3.209849e+00	-5.205987e-01	-2.449715e-01	 4.391871e-03	 4.926851e-06	 4.561485e-08	 4.000030e-08	 9.508941e-15
 1.348500e+00	 2.377932e+00	 3.210340e+00	-5.211334e-01	-2.453017e-01	 4.395699e-03	 4.930366e-06	 4.561485e-08	 4.000030e-08	 9.508945e-15
 1.349500e+00	 2.378975e+00	 3.210830e+00	-5.216682e-01	-2.456320e-01	 4.399528e-03	 4.933881e-06	 4.561485e-08	 4.000030e-08	 9.508949e-15
 1.350500e+00	 2.380019e+00	 3.211322e+00	-5.222029e-01	-2.459622e-01	 4.403356e-03	 4.937389e-06	 4.561485e-08	 4.000030e-08	 9.508953e-15
 1.351500e+00	 2.381064e+00	 3.211814e+00	-5.227376e-01	-2.462924e-01	 4.407185e-03	 4.940896e-06	 4.561485e-08	 4.000030e-08	 9.508957e-15
 1.352500e+00	 2.382110e+00	 3.212307e+00	-5.232724e-01	-2.466227e-01	 4.411013e-03	 4.944403e-06	 4.561485e-08	 4.000030e-08	 9.508961e-15
 1.353500e+00	 2.383157e+00	 3.212801e+00	-5.238071e-01	-2.469529e-01	 4.414841e-03	 4.947892e-06	 4.561485e-08	 4.000030e-08	 9.508966e-15
 1.354500e+00	 2.384206e+00	 3.213295e+00	-5.243418e-01	-2.472831e-01	 4.418670e-03	 4.951381e-06	 4.561485e-08	 4.000030e-08	 9.508970e-15
